domain	phylum	className	order	family	genus	EM205_C_DG1_2A	EM291_LS_DG3_3A	EM245-T0	EM109-T3	EM248-T0	EM274-T0	EM330-T0	EM049-T6	EM176-T0	EM211-T0	EM054-T6	EMc04	EM223-T0	EM283_C_DG2_3A	EM214-T0	EM270-T0	EM148_R_NA_NA	EM363-T0	EM102-T0	EM105-T3	EM203-T0	EM271-T0	EM350_DH_DG2_3A	EM134-T3	EM326_R_DG2_2A	EM257-T0	EM232_R_DG1_2A	EM354-T0	EM282-T0	EM206-T0	EM195-T0	EM073-T6	EMc13	EM355-T0	EM283-T0	EM081-T0	EM366-T0	EM166_LS_DG3_4B	EM136-T0	EM259-T0	EM238_LS_DG3_3A	EM219-T0	EM361-T0	EM262-T0	EM177-T0	EM213-T0	EM089-T0	EM234-T0	EM338_DH_DG2_3A	EM327-T0	EM199-T0	EM168-T3	EM185-T0	EM364-T0	EM044-T0	EM215-T0	EM243-T0	EM244-T0	EM337_R_DG3_2A	EM047-T6	EM183-T3	EMc05	EM204-T0	EM175-T0	EM106-T3	EM203_C_DG1_3A	EM208_LS_DG4_4B	EM272-T0	191 ELDERMET samples	EM143-T3	EM291-T0	EM224-T0	EM082-T0	EM192-T0	EM284-T0	EM356-T0	EMc12	EM260-T0	EM237-T0	EM138-T3	EM172_C_DG2_1A	EM227_LS_DG4_3A	EM193-T0	EM178-T0	EMc11	EM365-T0	EM326-T0	EM209_R_NA_NA	EM233-T0	EM166-T0	EM172-T0	EM217-T0	EM161-T3	EM334_DH_DG2_1B	EM323-T0	EM205-T0	EM232-T0	EM120-T3	EM219_R_DG3_4B	EM253-T0	EM268-T0	EM171-T0	EM338-T0	EM277-T0	EM060-T0	EM096-T3	EM041-T0	EM318-T0	EM228-T0	EM197-T0	EM150-T0	EM242-T0	EM268_C_DG2_1B	EM169-T0	EM235-T0	EM188-T0	EM238-T0	EM328-T0	EMc07	EM177_C_DG2_1B	EM175_C_DG2_2B	EM222-T0	EMc10	EM179-T0	EMc03	EM144-T0	EM210-T0	EM053-T6	EM181-T0	EM191-T0	EM039_C_NA_NA	EM293-T0	EM247-T0	EM293_LS_DG2_4B	EM227-T0	EM122-T3	EM187-T0	EM265-T0	EM254-T0	EM239-T0	EM159-T0	EM350-T0	EM278-T0	EM231-T0	EM071-T0	EM191_L_DG4_3A	EM095-T0	EM321-T0	EM012-T0	EM251_C_DG1_1B	EMc06	EM189-T0	EM358-T0	EM263-T0	EM212-T0	EM221_LS_DG3_3B	EM093-T6	EM261-T0	EM142-T3	EM084-T3	EM198-T0	EMc08	EM357-T0	EM286-T0	EM276-T0	EM337-T0	EM017-T0	EM059-T6	EM119-T3	EM241-T0	EM252-T0	EM157-T3	EM269-T0	EM272_DH_DG2_3A	EM319-T0	EM100-T6	EM229-T0	EMc01	EM182-T0	EM015-T0	EM208-T0	EM094-T0	EM220-T0	EM242_LS_DG3_2B	EM240-T0	EM305_R_DG2_2A	EM264-T0	EM158-T0	EM221-T0	EM255-T0	EM308_LS_DG4_3A	EM133-T3	EM320-T0	EMc02	EM072-T6	EM207-T0	EM230-T0	EM351-T0	EM279-T0	EM110-T3	EM190-T0	EM251-T0	EM334-T0	EM275-T0	EM055-T6	EM273-T0	EM176_C_DG2_1B	EM107-T3	EM275_LS_DG3_2A	EM173_L_NA_NA	EMc09
Eukaryota	Streptophyta	Liliopsida	Arecales	Arecaceae	Cocos	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Corallococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria (class)	Actinomycetales	Corynebacteriaceae	Corynebacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Crenotrichaceae	Crenothrix	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Cronobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfitobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Deltaproteobacteria	unclassified (derived from Deltaproteobacteria)	unclassified (derived from Deltaproteobacteria)	Desulfocaldus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfomicrobiaceae	Desulfomicrobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfonispora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfotomaculum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	986	115	0	0	0	32	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	27	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	404	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	Dialister	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	131	0	74	0	0	104	0	0	0	0	0	0	0	0	23	22	45	57	0	0	0	91	0	40	0	130	0	0	98	0	0	0	17	0	55	29	107	61	0	0	0	358	54	36	17	377	12	0	0	0	5920	134	0	0	23	0	0	0	175	135	0	0	0	0	0	13	17	0	0	0	0	0	208	0	21	0	0	11	0	0	0	0	51	0	0	48	33	0	0	0	0	0	0	10	0	0	23	0	18	0	0	0	0	0	54	0	61	0	0	0	68	20	0	0	0	0	0	0	0	24	0	0	0	13	49	0	0	0	626	124	0	0	13	0	110	29	0	0	67	0	81	0	0	0	30	0	0	0	56	0	0	398	69	186	145	0	0	0	0	11	0	0	0	0	0	0	46	0	37	0	0	0	0	0	0	15	86	0	11	0	0	0	0	0	0	0	0	60	0	0	0	0	55
Bacteria	Cyanobacteria	unclassified (derived from Cyanobacteria)	Nostocales	Nostocaceae	Dolichospermum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Actinobacteria	Actinobacteria (class)	Coriobacteriales	Coriobacteriaceae	Eggerthella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	17	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	537	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	10	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	31	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Erwinia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	0	0	12	33	228	17	365	0	37	328	39	0	46	0	20	74	0	10	0	41	79	16	0	0	0	0	0	135	98	0	27	20	0	142	42	18	967	0	28	0	0	77	0	10	14	19	0	84	0	29	0	48	88	0	0	57	528	15	0	27	22	0	0	11	0	0	0	98	16478	11	72	16	0	40	0	0	0	0	674	13	0	0	0	175	143	0	16	0	579	63	18	29	26	0	77	0	23	0	0	67	39	90	0	0	0	30	10	1124	15	21	22	51	0	93	0	700	142	0	29	0	0	19	0	11	28	19	42	210	33	39	0	58	0	0	85	0	49	0	47	13	243	98	0	0	33	0	16	10	59	0	0	16	25	26	65	0	12	287	116	42	34	16	18	57	0	25	0	11	10	408	24	23	12	0	0	12	11	10	2955	0	0	10	37	0	0	0	12	304	41	28	0	79	21	0	75	0	11	10	132	19	100	13	33	41	15	0	0	29	0	0	12
Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	0	0	0	0	0	0	0	0	305	0	357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	72	0	139	0	0	0	41	0	0	0	498	0	0	221	0	0	204	12	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	11	0	0	0	4169	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	12	0	0	0	0	0	0	0	0	46	0	0	0	0	72	12	0	33	0	0	0	89	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	36	0	0	0	0	0	0	0	0	0	2580	0	0	34	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	39	63	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	11	69	31	0	0	351	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ethanoligenens	0	0	0	0	0	0	15	0	11	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	10	0	0	10	19	0	0	0	0	11	0	0	0	0	0	12	0	0	0	10	0	0	0	0	66	11	0	0	17	0	0	0	0	0	0	16	3977	11	0	0	0	11	0	0	0	41	12	0	0	0	0	0	11	0	0	0	0	0	0	0	10	0	15	0	0	0	0	0	0	0	0	0	0	0	22	14	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	14	0	0	0	12	12	0	12	0	0	0	0	11	0	38	0	23	14	17	0	0	0	14	0	0	0	11	0	0	0	16	0	12	10	18	0	0	0	0	0	0	0	0	0	0	44	14	0	0	0	0	19	103	0	14	293	0	0	20	0	35	0	0	0	0	10	0	13	0	0	0	0	0	0	42	0	0	0	0	0	14	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	14	13	1395	2986	227	2363	942	1110	2336	1508	2419	1709	4391	10	1260	1160	0	670	381	51	973	1176	0	726	0	1321	0	2762	735	1770	1081	1404	1729	2037	1913	578	0	0	80	1360	0	1804	1224	1905	1440	1911	1875	201	14	186	975	267	802	980	2107	3616	779	2326	0	792	2012	945	2955	2119	1381	0	0	1735	300930	1177	2109	2511	130	1055	4273	2886	2140	2480	269	1032	22	0	2217	451	903	418	1934	0	315	46	1995	1105	2569	14	743	1700	394	1092	16	1322	2599	817	990	5302	1013	747	468	1501	3982	641	2059	345	15	127	5025	256	193	2343	631	10	0	2586	1911	662	595	615	752	885	1623	774	20	653	596	13	259	129	790	4012	2171	3627	244	560	4229	6831	341	0	4410	962	963	15	1549	390	2112	1092	282	0	2636	614	1629	1672	102	319	334	1194	2004	577	1701	2857	1180	3446	5232	1308	1039	11	1206	1040	5124	1066	567	563	57	1151	157	0	2238	0	1932	315	1639	83	0	3089	1714	771	2292	1482	3834	1621	1941	738	1080	3547	3511	157	1178	2564	0	839	0	0	1628
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	24	12	1347	604	953	1623	529	1598	2370	308	852	1727	1471	24	3098	417	18	1711	1475	2662	1110	1078	0	1501	0	1406	17	3253	3374	2343	338	8860	1945	2056	1988	1999	1625	0	518	2528	0	170	1285	1527	1989	2394	2055	954	32	2269	445	320	1705	1252	2716	1663	720	3108	12	2557	1711	1108	1380	3745	874	31	0	1271	317118	3250	1114	1512	377	1476	3131	4934	1742	3407	45	1292	24	10	3849	1533	2321	416	670	27	1106	465	2408	1278	2394	20	1808	2326	215	844	0	3730	3151	1057	2099	2214	547	1781	565	1921	2062	665	820	558	25	1456	7223	797	94	5957	432	24	12	2255	2363	56	705	255	211	1734	1794	1383	20	1289	2860	14	440	53	1956	1235	2579	3653	53	2070	2682	2153	331	0	1182	2028	2466	21	1109	735	2946	1262	532	0	4599	517	3730	2667	100	866	1449	1038	928	2048	2148	1122	864	2838	3761	1227	404	15	1354	2403	2840	1509	476	271	134	1372	56	0	1287	0	1635	184	760	454	12	2453	1252	1374	1847	1018	1221	1560	6977	1551	1360	2730	1803	1746	3621	1199	18	606	13	12	850
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XI. Incertae Sedis	Finegoldia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Flavobacteriaceae	Flavobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XII. Incertae Sedis	Fusibacter	0	0	0	37	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	236	16	0	0	0	0	0	0	15	0	13	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	853	20	0	0	0	0	0	0	13	0	0	67	0	0	0	0	0	0	0	2746	0	0	557	0	0	0	0	0	0	0	0	0	0	0	130	28	0	0	0	0	0	21	0	0	0	0	31	0	0	0	12	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	34	0	11	0	31	0	12	0	0	175	0	0	0	15	0	0	0	0	10	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	33	0	12	0	0	17	0	0	0	0	19	0	0	0	0	0	25	0	0	0	270	0	0	11	0	0	0
